Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,log_MSRP,MSRP_per_Engine_HP,HP_per_Cylinder
Chrysler,Sebring,2010,regular unleaded,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,30,21,1013,20120,9.909469624213676,116.30057803468208,43.25
Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,25,18,1720,36300,10.499573020252942,131.52173913043478,46.0
Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,18,1720,26100,10.169690593310785,94.56521739130434,46.0
Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,18,1720,32300,10.382822509210747,117.02898550724638,46.0
Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,22,17,1720,39700,10.589106466675284,143.84057971014494,46.0
Kia,Sedona,2015,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,18,1720,28300,10.25061708363133,102.53623188405795,46.0
Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,18,1720,28500,10.257659366256744,103.2608695652174,46.0
Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,18,1720,26400,10.181119289134408,95.65217391304348,46.0
Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,22,17,1720,39900,10.594131602877956,144.56521739130434,46.0
Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,18,1720,32700,10.395130356885344,118.47826086956522,46.0
Kia,Sedona,2016,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,25,18,1720,36400,10.502324053624832,131.8840579710145,46.0
Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,22,17,1720,41900,10.643041105910228,151.81159420289856,46.0
Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,18,1720,28850,10.269865271936244,104.52898550724638,46.0
Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,18,1720,33600,10.422281345951296,121.7391304347826,46.0
Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,25,18,1720,36900,10.51596683002862,133.69565217391303,46.0
Kia,Sedona,2017,regular unleaded,276.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,24,18,1720,26800,10.196157166498947,97.10144927536231,46.0
Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,39,30,2009,20720,9.93885469637342,159.3846153846154,32.5
Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,40,30,2009,17780,9.785829509067897,136.76923076923077,32.5
Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,39,30,2009,18350,9.817384853482716,141.15384615384616,32.5
Nissan,Sentra,2015,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,27,2009,16530,9.712932190815067,127.15384615384616,32.5
Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,39,30,2009,17380,9.763075398819383,133.69230769230768,32.5
Nissan,Sentra,2015,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,39,30,2009,19960,9.901485549865455,153.53846153846155,32.5
Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,38,29,2009,22170,10.006495302610356,170.53846153846155,32.5
Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,38,29,2009,20410,9.92378025580389,157.0,32.5
Nissan,Sentra,2016,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,27,2009,16780,9.727942980021195,129.07692307692307,32.5
Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,38,29,2009,18550,9.82822506803558,142.69230769230768,32.5
Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,40,30,2009,18160,9.806976652155283,139.69230769230768,32.5
Nissan,Sentra,2016,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,38,29,2009,17760,9.78470401654616,136.6153846153846,32.5
Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,37,29,2009,21500,9.975808214115752,173.38709677419354,31.0
Nissan,Sentra,2017,premium unleaded (recommended),188.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,33,27,2009,21990,9.998343083548807,116.96808510638296,47.0
Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,37,29,2009,18790,9.84108009240751,151.53225806451613,31.0
Nissan,Sentra,2017,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,35,27,2009,16990,9.740380214665976,130.69230769230768,32.5
Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,37,29,2009,19990,9.902987427494446,161.20967741935485,31.0
Nissan,Sentra,2017,regular unleaded,124.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,37,29,2009,17990,9.79757132694458,145.0806451612903,31.0
Nissan,Sentra,2017,premium unleaded (recommended),188.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,32,26,2009,21990,9.998343083548807,116.96808510638296,47.0
Kia,Sephia,1999,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,28,21,1720,2000,7.600902459542082,16.0,31.25
Kia,Sephia,1999,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,28,21,1720,2000,7.600902459542082,16.0,31.25
Kia,Sephia,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,26,20,1720,2000,7.600902459542082,16.0,31.25
Kia,Sephia,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,26,20,1720,2000,7.600902459542082,16.0,31.25
Kia,Sephia,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,28,22,1720,10845,9.291459423260974,86.76,31.25
Kia,Sephia,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Unknown,Compact,Sedan,28,22,1720,12445,9.429074214801693,99.56,31.25
Kia,Sephia,2001,regular unleaded,125.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Sedan,28,19,1720,11820,9.377548290960087,94.56,31.25
Kia,Sephia,2001,regular unleaded,125.0,4.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Sedan,28,19,1720,13420,9.504501410525672,107.36,31.25
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,64320,11.071625903852848,168.8188976377953,47.625
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,47620,10.771008120040854,124.98687664041996,47.625
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,56580,10.943410844855558,148.503937007874,47.625
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,61095,11.020185308750625,160.35433070866142,47.625
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,47620,10.771008120040854,124.98687664041996,47.625
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,53355,10.884722973050666,140.03937007874015,47.625
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,56580,10.943410844855558,148.503937007874,47.625
Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,64320,11.071625903852848,168.8188976377953,47.625
Toyota,Sequoia,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,44395,10.700882129466429,116.52230971128608,47.625
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,61855,11.032548215296933,162.3490813648294,47.625
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,57340,10.95675373943736,150.498687664042,47.625
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,45325,10.721614035623052,118.96325459317583,47.625
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,65080,11.083372561332974,170.81364829396327,47.625
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,65080,11.083372561332974,170.81364829396327,47.625
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,57340,10.95675373943736,150.498687664042,47.625
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,48550,10.790349473719472,127.42782152230971,47.625
Toyota,Sequoia,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,54115,10.898866690729246,142.03412073490813,47.625
Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,48550,10.790349473719472,127.42782152230971,47.625
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,48685,10.793126253412856,127.78215223097114,47.625
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,65215,11.085444782804384,171.16797900262466,47.625
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,45460,10.724588097406537,119.31758530183728,47.625
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,57475,10.959105349631384,150.85301837270342,47.625
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,57475,10.959105349631384,150.85301837270342,47.625
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,54250,10.901358271402708,142.38845144356955,47.625
Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,4dr SUV,17,13,2031,48685,10.793126253412856,127.78215223097114,47.625
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,65215,11.085444782804384,171.16797900262466,47.625
Toyota,Sequoia,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,4dr SUV,17,13,2031,61990,11.034728360695963,162.70341207349082,47.625
Cadillac,Seville,2002,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,25,16,1624,44399,10.700972225644158,161.45090909090908,34.375
Cadillac,Seville,2002,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,1624,49705,10.813860810646243,165.68333333333334,37.5
Cadillac,Seville,2003,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,1624,51650,10.852245474547784,172.16666666666666,37.5
Cadillac,Seville,2003,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,25,16,1624,45535,10.72623654000192,165.5818181818182,34.375
Cadillac,Seville,2004,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,24,16,1624,45975,10.735853049472524,167.1818181818182,34.375
Dodge,Shadow,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,23,1851,2000,7.600902459542082,21.50537634408602,23.25
Dodge,Shadow,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Convertible,29,20,1851,2000,7.600902459542082,20.0,25.0
Dodge,Shadow,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,24,18,1851,2000,7.600902459542082,13.157894736842104,38.0
Dodge,Shadow,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,23,1851,2000,7.600902459542082,21.50537634408602,23.25
Dodge,Shadow,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,23,1851,2000,7.600902459542082,21.50537634408602,23.25
Dodge,Shadow,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,24,18,1851,2000,7.600902459542082,13.157894736842104,38.0
Dodge,Shadow,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,23,1851,2000,7.600902459542082,21.50537634408602,23.25
Dodge,Shadow,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,20,1851,2000,7.600902459542082,20.0,25.0
Dodge,Shadow,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,24,18,1851,2000,7.600902459542082,13.157894736842104,38.0
Dodge,Shadow,1992,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,Performance,Compact,Convertible,24,18,1851,2000,7.600902459542082,13.157894736842104,38.0
Dodge,Shadow,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Convertible,29,20,1851,2000,7.600902459542082,20.0,25.0
Dodge,Shadow,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,20,1851,2000,7.600902459542082,20.0,25.0
Dodge,Shadow,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,23,1851,2000,7.600902459542082,21.50537634408602,23.25
Dodge,Shadow,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,23,1851,2000,7.600902459542082,21.50537634408602,23.25
Dodge,Shadow,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,29,22,1851,2000,7.600902459542082,20.0,25.0
Dodge,Shadow,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Convertible,29,22,1851,2000,7.600902459542082,20.0,25.0
Dodge,Shadow,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,29,22,1851,2000,7.600902459542082,20.0,25.0
Dodge,Shadow,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Unknown,Compact,Convertible,29,22,1851,2000,7.600902459542082,20.0,25.0
Dodge,Shadow,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,21,1851,2000,7.600902459542082,20.0,25.0
Dodge,Shadow,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,30,23,1851,2000,7.600902459542082,21.50537634408602,23.25
Dodge,Shadow,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,30,23,1851,2000,7.600902459542082,21.50537634408602,23.25
Dodge,Shadow,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,27,21,1851,2000,7.600902459542082,20.0,25.0
Ford,Shelby GT350,2015,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657,61295,11.023453552529094,116.53041825095058,65.75
Ford,Shelby GT350,2015,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657,47795,10.774676310497863,90.86501901140684,65.75
Ford,Shelby GT350,2016,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,15,5657,61295,11.023453552529094,116.53041825095058,65.75
Ford,Shelby GT350,2016,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657,47795,10.774676310497863,90.86501901140684,65.75
Ford,Shelby GT350,2017,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,15,5657,61795,11.031577734023836,117.4809885931559,65.75
Ford,Shelby GT350,2017,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,21,14,5657,54295,10.902187420651002,103.22243346007603,65.75
Ford,Shelby GT500,2012,premium unleaded (required),550.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,23,15,5657,48810,10.795690488881194,88.74545454545455,68.75
Ford,Shelby GT500,2013,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Convertible,24,15,5657,59200,10.988676820872096,89.42598187311178,82.75
Ford,Shelby GT500,2013,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,24,15,5657,54200,10.900436187427738,81.87311178247734,82.75
Ford,Shelby GT500,2014,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,24,15,5657,55110,10.91708646687728,83.24773413897282,82.75
Ford,Shelby GT500,2014,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Convertible,24,15,5657,60110,11.003931496033209,90.80060422960725,82.75
Suzuki,Sidekick,1996,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,4dr SUV,23,20,481,2000,7.600902459542082,16.666666666666668,30.0
Suzuki,Sidekick,1996,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,4.0,Unknown,Compact,4dr SUV,24,21,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1996,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2.0,Unknown,Compact,Convertible SUV,24,21,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1996,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,2.0,Unknown,Compact,Convertible SUV,24,21,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1996,regular unleaded,95.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,4dr SUV,24,21,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1996,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,4dr SUV,23,20,481,2000,7.600902459542082,16.666666666666668,30.0
Suzuki,Sidekick,1997,regular unleaded,95.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,4dr SUV,24,21,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1997,regular unleaded,120.0,4.0,MANUAL,rear wheel drive,4.0,Unknown,Compact,4dr SUV,23,19,481,2000,7.600902459542082,16.666666666666668,30.0
Suzuki,Sidekick,1997,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,4.0,Unknown,Compact,4dr SUV,24,21,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1997,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,4dr SUV,23,19,481,2002,7.601901959875166,16.683333333333334,30.0
Suzuki,Sidekick,1997,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,2.0,Unknown,Compact,Convertible SUV,24,21,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1997,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,4dr SUV,23,19,481,2000,7.600902459542082,16.666666666666668,30.0
Suzuki,Sidekick,1997,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2.0,Unknown,Compact,Convertible SUV,24,21,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1998,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2.0,Unknown,Compact,Convertible SUV,24,21,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1998,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,4.0,Unknown,Compact,4dr SUV,24,20,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1998,regular unleaded,95.0,4.0,AUTOMATIC,four wheel drive,4.0,Unknown,Compact,4dr SUV,24,19,481,2107,7.653020413804189,22.178947368421053,23.75
Suzuki,Sidekick,1998,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,4dr SUV,23,20,481,2125,7.661527081358517,17.708333333333332,30.0
Suzuki,Sidekick,1998,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,4dr SUV,23,20,481,2078,7.639161171659173,17.316666666666666,30.0
Suzuki,Sidekick,1998,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2.0,Unknown,Compact,Convertible SUV,24,21,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1998,regular unleaded,95.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,4dr SUV,24,20,481,2019,7.610357618312838,21.25263157894737,23.75
Suzuki,Sidekick,1998,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,2.0,Unknown,Compact,Convertible SUV,24,21,481,2000,7.600902459542082,21.05263157894737,23.75
Suzuki,Sidekick,1998,regular unleaded,120.0,4.0,MANUAL,rear wheel drive,4.0,Unknown,Compact,4dr SUV,23,20,481,2027,7.614312146452,16.891666666666666,30.0
Suzuki,Sidekick,1998,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Unknown,Compact,4dr SUV,23,20,481,2153,7.674617497364363,17.941666666666666,30.0
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,23,16,2031,42880,10.666160795744684,161.203007518797,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,23,16,2031,37400,10.529425983402623,140.6015037593985,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,23,16,2031,40655,10.612877108641936,152.83834586466165,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,37445,10.530628468683467,140.77067669172934,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,35200,10.468801361586188,132.33082706766916,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,41035,10.622180640063812,154.2669172932331,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,35000,10.46310334047155,131.57894736842104,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,23,16,2031,33960,10.432938640425284,127.66917293233082,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Unknown,Large,Passenger Minivan,23,16,2031,46250,10.741816742940571,173.87218045112783,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,41750,10.639454730279002,156.95488721804512,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,28700,10.264652401747712,107.89473684210526,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,45120,10.71708088617194,169.62406015037595,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,31630,10.361861316299697,118.90977443609025,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,31430,10.355518129791614,118.15789473684212,44.333333333333336
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Large,Passenger Minivan,25,18,2031,38455,10.557244005491157,144.56766917293234,44.333333333333336
